input,label
are eric clapton and pattie boyd still married,False
is a chamber of commerce a government organization,False
can puerto rico residents vote for us president,False
is cracker barrel restaurant related to the cheese,False
parallelogram is a quadrilateral in which opposite sides are parallel,True
is reading pa the poorest city in america,True
are great horned owls active during the day,False
does keeping up with the kardashians still air,True
is there a season 2 for the messengers,False
can you notarize without a stamp in ny,True
do all aromatic compounds have a benzene ring,False
do you have to be a citizen of a country to play in the world cup,False
will there be a 3rd season of 3 percent,True
are the harlem wizards the same as the harlem globetrotters,False
is the uk prime minister head of state,True
is there a weather channel on sirius xm,False
did michael vick ever play a full season,True
is it illegal to distill alcohol in australia,False
is a wrinkle in time a fiction book,True
is puerto rico the same as dominican republic,False
is rabbit a stuffed animal winnie the pooh,False
is the prayer of serenity in the bible,False
is the large intestine part of the digestive system,True
has india ever played in the world cup,False
did the montgomery bus boycott start the civil rights movement,True
are there any professional sports teams in nevada,True
is 15th august a dry day in india,True
do they still make chrysler town and country,False
does mary jane know peter is spider man,True
is the statue of liberty on liberty island,True
has there ever been a nba finals mvp on the losing team,True
is a bramble the same as a blackberry,True
has jack black seen the school of rock musical,True
is the securities act of 1933 still in effect,True
does the beast die in the original beauty and the beast,True
are there any uninhabited islands in the world,True
do you fast on the day of atonement,True
is there a story in don't starve,True
can i get pregnant at 55 years old,True
is it law to have a photographic driving licence,False
can two elements form more than one compound,True
can a bar owner carry a gun in texas,True
do you need a college degree to take the bar exam,True
could barcelona b be promoted to la liga,False
is it dangerous to eat a bay leaf,True
is anyone with 3000 hits not in the hall of fame,True
is bahamas a part of the united states,False
does arteries carry blood away from the heart,True
is polyneuropathy and peripheral neuropathy the same thing,False
